date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:18	118766/118766	---M--	200	added ('OK')	image/webp	etag:%2267d6c158-1cfee%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Hokkaido-SQ4_8922.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Hokkaido-SQ4_8922.webp	(from https://thecanvasnursery.com/)
13:48:18	149136/149136	---M--	200	added ('OK')	image/webp	etag:%2267d6c170-24690%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Manila-SQ4_8988.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Manila-SQ4_8988.webp	(from https://thecanvasnursery.com/)
13:48:18	167840/167840	---M--	200	added ('OK')	image/webp	etag:%2267d6c148-28fa0%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/7ft-Hawaiian-SQ4_8929.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/7ft-Hawaiian-SQ4_8929.webp	(from https://thecanvasnursery.com/)
13:48:18	131422/131422	---M--	200	added ('OK')	image/webp	etag:%2267d6c184-2015e%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Parrot-SQ4_8925.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Parrot-SQ4_8925.webp	(from https://thecanvasnursery.com/)
13:48:18	95036/95036	---M--	200	added ('OK')	image/webp	etag:%2267d6c198-1733c%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/2ft-Philodendron-SQ4_9030.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/2ft-Philodendron-SQ4_9030.webp	(from https://thecanvasnursery.com/)
13:48:19	196926/196926	---M--	200	added ('OK')	image/webp	etag:%2267d6c1b1-3013e%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/7ft-Ponytail-SQ4_8935.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/7ft-Ponytail-SQ4_8935.webp	(from https://thecanvasnursery.com/)
13:48:19	126628/126628	---M--	200	added ('OK')	image/webp	etag:%2267d6c1c6-1eea4%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/8ft-Red-Palm-SQ4_8949.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/8ft-Red-Palm-SQ4_8949.webp	(from https://thecanvasnursery.com/)
13:48:20	157506/157506	---M--	200	added ('OK')	image/webp	etag:%2267d6c1db-26742%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Royal-Palm-9ft-SQ4_8954.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Royal-Palm-9ft-SQ4_8954.webp	(from https://thecanvasnursery.com/)
13:48:20	98928/98928	---M--	200	added ('OK')	image/webp	etag:%2267d6c1ec-18270%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Travelers-SQ4_8972.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/5ft-Travelers-SQ4_8972.webp	(from https://thecanvasnursery.com/)
13:48:20	156706/156706	---M--	200	added ('OK')	image/webp	etag:%2267d6c200-26422%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Yucca-Cluster-SQ4_8991.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Yucca-Cluster-SQ4_8991.webp	(from https://thecanvasnursery.com/)
13:48:20	96700/96700	---M--	200	added ('OK')	image/webp	etag:%2267d6c20e-179bc%22	https://thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Yucca-SQ4_8980.webp	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/03/9ft-Yucca-SQ4_8980.webp	(from https://thecanvasnursery.com/)
13:48:21	44594/44594	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2016:48:20%20GMT	https://thecanvasnursery.com/accessibility/	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/accessibility/index.html	(from https://thecanvasnursery.com/)
13:48:21	56401/56401	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2016:48:21%20GMT	https://thecanvasnursery.com/privacy-policy/	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/privacy-policy/index.html	(from https://thecanvasnursery.com/)
13:48:22	1787/1787	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285eefa0cd60f08c51e626ed9177d3d85%22	https://cdn.userway.org/widget.js	C:/My%20Web%20Sites/thecanvasnursery2/cdn.userway.org/widget.js	(from https://thecanvasnursery.com/)
13:48:22	6113/6113	---MCZ	200	added ('OK')	text/css	etag:W/%22685ae34b-17e1%22	https://thecanvasnursery.com/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table.css?ver=3.3.0	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table9b70.css	(from https://thecanvasnursery.com/)
13:48:23	22754/22754	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6d462-58e2%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lightgallery.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lightgalleryc197.js	(from https://thecanvasnursery.com/)
13:48:23	1856/1856	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6d462-740%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-fullscreen.min.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-fullscreen.minc197.js	(from https://thecanvasnursery.com/)
13:48:24	9979/9979	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6d462-26fb%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-zoom.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-zoomc197.js	(from https://thecanvasnursery.com/)
13:48:24	7466/7466	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6d462-1d2a%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-thumbnail.min.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-thumbnail.minc197.js	(from https://thecanvasnursery.com/)
13:48:24	6659/6659	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e6d462-1a03%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-video.min.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/js/lg-video.minc197.js	(from https://thecanvasnursery.com/)
13:48:25	69601/69601	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bc4d58-10fe1%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/js/jquery.fancybox.min.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/js/jquery.fancybox.minc197.js	(from https://thecanvasnursery.com/)
13:48:26	17490/17490	---MCZ	200	added ('OK')	application/javascript	etag:W/%226761c28e-4452%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/js/css3-animate-it.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/js/css3-animate-itc197.js	(from https://thecanvasnursery.com/)
13:48:26	194367/194367	---MCZ	200	added ('OK')	application/javascript	etag:W/%226761c28e-2f73f%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/js/slick.min.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/js/slick.minc197.js	(from https://thecanvasnursery.com/)
13:48:26	5857/5857	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267dd9790-16e1%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/js/custom.js?ver=2025-10-23	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/js/customc197.js	(from https://thecanvasnursery.com/)
13:48:26	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266fa6b44-12a8%22	https://thecanvasnursery.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://thecanvasnursery.com/)
13:48:26	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265ce87cc-23b5%22	https://thecanvasnursery.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-includes/js/dist/i18n.minc33c.js	(from https://thecanvasnursery.com/)
13:48:27	12512/12512	---MCZ	200	added ('OK')	application/javascript	etag:W/%22680bd66e-30e0%22	https://thecanvasnursery.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://thecanvasnursery.com/)
13:48:27	13452/13452	---MCZ	200	added ('OK')	application/javascript	etag:W/%22680bd66e-348c%22	https://thecanvasnursery.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://thecanvasnursery.com/)
13:48:27	4046/4046	---MCZ	200	added ('OK')	application/javascript	etag:W/%22685ae34f-fce%22	https://thecanvasnursery.com/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script.js?ver=2c532d7e2be36f6af233	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script413f.js	(from https://thecanvasnursery.com/)
13:48:28	1101/1101	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2023%20Oct%202025%2016:48:28%20GMT	https://www.google.com/recaptcha/api.js?render=6Les1CQrAAAAAOqqvFDWlZbVFOOqF034rqzojG_w&ver=3.0	C:/My%20Web%20Sites/thecanvasnursery2/www.google.com/recaptcha/apide8b.js	(from https://thecanvasnursery.com/)
13:48:28	41247/41247	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267ff812b-a11f%22	https://thecanvasnursery.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://thecanvasnursery.com/)
13:48:29	934/934	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a6-6339ea0b2633f%22	https://thecanvasnursery.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.0.6	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/contact-form-7/modules/recaptcha/indexfc7a.js	(from https://thecanvasnursery.com/)
13:48:29	27004/27004	---M--	200	added ('OK')	font/woff2	etag:%2267a51ac2-697c%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/optima-lt-std-medium-webfont.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/optima-lt-std-medium-webfont.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:30	34248/34248	---M--	200	added ('OK')	application/font-woff	etag:%2267a51ac2-85c8%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/optima-lt-std-medium-webfont.woff	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/optima-lt-std-medium-webfont.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:30	18796/18796	---M--	200	added ('OK')	font/woff2	etag:%2267a51ac2-496c%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-book-webfont.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-book-webfont.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:31	24580/24580	---M--	200	added ('OK')	application/font-woff	etag:%2267a51ac2-6004%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-book-webfont.woff	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-book-webfont.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:31	19060/19060	---M--	200	added ('OK')	font/woff2	etag:%2267a51ac2-4a74%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-medium-webfont.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-medium-webfont.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:32	24892/24892	---M--	200	added ('OK')	application/font-woff	etag:%2267a51ac2-613c%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-medium-webfont.woff	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-medium-webfont.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:32	19528/19528	---M--	200	added ('OK')	font/woff2	etag:%2267a51ac2-4c48%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-roman-webfont.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-roman-webfont.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:33	25376/25376	---M--	200	added ('OK')	application/font-woff	etag:%2267a51ac2-6320%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-roman-webfont.woff	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-roman-webfont.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:33	19348/19348	---M--	200	added ('OK')	font/woff2	etag:%2267a51ac2-4b94%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-black-webfont.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-black-webfont.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:33	25500/25500	---M--	200	added ('OK')	application/font-woff	etag:%2267a51ac2-639c%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-black-webfont.woff	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/avenir-black-webfont.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:34	1033/1033	---M--	200	added ('OK')	image/png	etag:%2267a5a0ac-409%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:34	1058/1058	---M--	200	added ('OK')	image/png	etag:%2267a5f01c-422%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-color.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-color.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:36	38338/38338	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Oct%202025%2016:48:36%20GMT	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-right-color.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-right-color.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:37	38338/38338	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Oct%202025%2016:48:37%20GMT	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-right.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-right.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:37	38338/38338	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Oct%202025%2016:48:37%20GMT	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-down-black.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow-down-black.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:38	1025/1025	---M--	200	added ('OK')	image/png	etag:%2267dd9751-401%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/prev-arrow.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/prev-arrow.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:38	16457/16457	---M--	200	added ('OK')	image/png	etag:%2267a6371e-4049%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/tel-icon.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/tel-icon.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:38	1078/1078	---M--	200	added ('OK')	image/png	etag:%2267a5a3e6-436%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow2.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/arrow2.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:39	689/689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b1-62ee061157737%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/images/paperclip-solid.svg	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/images/paperclip-solid.svg	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/style.css)
13:48:40	108020/108020	---M--	200	added ('OK')	font/woff2	etag:%226761c28e-1a5f4%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-brands-400.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:40	187208/187208	---M--	200	added ('OK')	application/font-sfnt	etag:%226761c28e-2db48%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-brands-400.ttf	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:41	24948/24948	---M--	200	added ('OK')	font/woff2	etag:%226761c28e-6174%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-regular-400.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:41	63952/63952	---M--	200	added ('OK')	application/font-sfnt	etag:%226761c28e-f9d0%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-regular-400.ttf	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:42	150124/150124	---M--	200	added ('OK')	font/woff2	etag:%226761c28e-24a6c%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-solid-900.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:43	4564/4564	---M--	200	added ('OK')	font/woff2	etag:%226761c28e-11d4%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-v4compatibility.woff2	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:43	10172/10172	---M--	200	added ('OK')	application/font-sfnt	etag:%226761c28e-27bc%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-v4compatibility.ttf	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:43	394628/394628	---M--	200	added ('OK')	application/font-sfnt	etag:%226761c28e-60584%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/webfonts/fa-solid-900.ttf	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/fonts/css/all.css?ver=2025-10-23)
13:48:43	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266e6d462-fb8%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lg.eot?n1z373	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lgd641.eot	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:43	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266e6d462-fb8%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lg.eot?	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lgd41d.eot	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:44	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%2266e6d462-f74%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lg.woff?n1z373	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lgd641.woff	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:44	3880/3880	---M--	200	added ('OK')	application/font-sfnt	etag:%2266e6d462-f28%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lg.ttf?n1z373	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lgd641.ttf	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:44	4094/4094	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266e6d462-ffe%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/fonts/lgd641.svg	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:45	5428/5428	---M--	200	added ('OK')	image/png	etag:%2266e6d462-1534%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/vimeo-play.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/vimeo-play.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:45	4526/4526	---M--	200	added ('OK')	image/png	etag:%2266e6d462-11ae%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/video-play.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/video-play.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:46	5177/5177	---M--	200	added ('OK')	image/png	etag:%2266e6d462-1439%22	https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/youtube-play.png	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/img/youtube-play.png	(from https://thecanvasnursery.com/wp-content/themes/canvasnursery/lightgallery/css/lightgallery.css?ver=2025-10-23)
13:48:46	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2023%20Oct%202025%2016:48:46%20GMT	https://thecanvasnursery.com/wp-json/wp/v2/pages/83	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/wp/v2/pages/83	(from https://thecanvasnursery.com/contact/)
13:48:47	2347/2347	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2016:48:47%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fcontact%2F	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed9b4c.json	(from https://thecanvasnursery.com/contact/)
13:48:48	2514/2514	---MCZ	200	added ('OK')	text/xml	date:Thu,%2023%20Oct%202025%2016:48:48%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed3dc3	(from https://thecanvasnursery.com/contact/)
13:48:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2016:48:48%20GMT	https://thecanvasnursery.com/?p=83	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/index55e4.html	(from https://thecanvasnursery.com/contact/)
13:48:49	145729/145729	---M--	200	added ('OK')	image/jpeg	etag:%2267bc206c-23941%22	https://thecanvasnursery.com/wp-content/uploads/2025/02/hero.jpg	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/uploads/2025/02/hero.jpg	(from https://thecanvasnursery.com/contact/)
